"tabel";"gecheckt";"regel";"sub";"sql";"regel_oud";"sub_oud";"sql_oud";"nieuw";"volgnr";"opmerking";"linkveld";"toegevoegd_20190424";"gewijzigd_20190424";"toegevoegd_20190510";"gewijzigd_20190510"
"G";1;"216";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_hmodif INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN (SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_hmodif INTO t1
FROM tbl_BasisDataset_RBB INNER JOIN (SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;566;;202;0;0;0;0
"G";1;"216";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_ms INTO t2
FROM (SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN tbl_BasisDataset_RBB ON SPECSYNO.ORIGINALNA = tbl_BasisDataset_RBB.SPECIESNAM
WHERE (((tbl_LSVI3_soorten.WetNaam) Not Like ""carex nigra*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=564))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS Bedekking_ms INTO t2
FROM (SPECSYNO INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN tbl_BasisDataset_RBB ON SPECSYNO.ORIGINALNA = tbl_BasisDataset_RBB.SPECIESNAM
WHERE (((tbl_LSVI3_soorten.WetNaam) Not Like ""carex nigra*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=564))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;567;;202;0;0;0;0
"G";1;"216";2;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t1.Bedekking_hmodif)>=5 And (t1.Bedekking_hmodif)>=Nz([Bedekking_ms])))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland LEFT JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t1.Bedekking_hmodif)>=5 And (t1.Bedekking_hmodif)>=Nz([Bedekking_ms])))";1;568;;202;0;0;0;0
"G";1;"219";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, tbl_BasisDataset_RBB.CoverageCode INTO T1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_BasisDataset_RBB.CoverageCode) Not Like ""+*"" And (tbl_BasisDataset_RBB.CoverageCode) Not Like ""r*"") AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"") AND ((tbl_BasisDataset_RBB.Percentage)>1)) OR (((tbl_BasisDataset_RBB.CoverageCode) Like ""a*"" Or (tbl_BasisDataset_RBB.CoverageCode) Like ""m*"") AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"")) OR (((tbl_BasisDataset_RBB.CoverageCode) Is Null) AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"") AND ((tbl_BasisDataset_RBB.Percentage)>1))";"4703";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, tbl_BasisDataset_RBB.CoverageCode INTO T1
FROM tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
WHERE (((tbl_BasisDataset_RBB.CoverageCode) Not Like ""+*"" And (tbl_BasisDataset_RBB.CoverageCode) Not Like ""r*"") AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"") AND ((tbl_BasisDataset_RBB.Percentage)>1)) OR (((tbl_BasisDataset_RBB.CoverageCode) Like ""a*"" Or (tbl_BasisDataset_RBB.CoverageCode) Like ""m*"") AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"")) OR (((tbl_BasisDataset_RBB.CoverageCode) Is Null) AND ((SPECSYNO.SpeciesNam) Like ""juncus acuti*"") AND ((tbl_BasisDataset_RBB.Percentage)>1))";0;282;;119;0;0;0;0
"G";1;"219";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((t1 INNER JOIN (tbl_BasisDataset_RBB INNER JOIN _tbl_HS_Opnamen_Grasland ON tbl_BasisDataset_RBB.RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) ON t1.RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((SPECSYNO.SpeciesNam) Like ""SCUTELLARIA MINOR*""))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((t1 INNER JOIN (tbl_BasisDataset_RBB INNER JOIN _tbl_HS_Opnamen_Grasland ON tbl_BasisDataset_RBB.RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid) ON t1.RecordingGivid = tbl_BasisDataset_RBB.RecordingGivid) INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((SPECSYNO.SpeciesNam) Like ""SCUTELLARIA MINOR*""))";1;283;;119;0;0;0;0
"G";1;"220";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(tbl_BasisDataset_RBB.SPECIESNAM) AS AantalVanSPECIESNAM INTO T1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_BasisDataset_RBB.Percentage)>1) AND ((tbl_BasisDataset_RBB.CoverageCode) Not Like ""+*"" And (tbl_BasisDataset_RBB.CoverageCode) Not Like ""r*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542)) OR (((tbl_BasisDataset_RBB.CoverageCode) Like ""a*"" Or (tbl_BasisDataset_RBB.CoverageCode) Like ""m*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542)) OR (((tbl_BasisDataset_RBB.Percentage)>1) AND ((tbl_BasisDataset_RBB.CoverageCode) Is Null) AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Count(tbl_BasisDataset_RBB.SPECIESNAM) AS AantalVanSPECIESNAM INTO T1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_BasisDataset_RBB.Percentage)>1) AND ((tbl_BasisDataset_RBB.CoverageCode) Not Like ""+*"" And (tbl_BasisDataset_RBB.CoverageCode) Not Like ""r*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542)) OR (((tbl_BasisDataset_RBB.CoverageCode) Like ""a*"" Or (tbl_BasisDataset_RBB.CoverageCode) Like ""m*"") AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542)) OR (((tbl_BasisDataset_RBB.Percentage)>1) AND ((tbl_BasisDataset_RBB.CoverageCode) Is Null) AND ((tbl_LSVI3_soorten.SoortenlijstNr)=542))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;442;;120;0;0;0;0
"G";1;"220";1;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland LEFT JOIN T1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = T1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((T1.AantalVanSPECIESNAM)>=1)) OR ((([_tbl_HS_Opnamen_Grasland].Basenminnend_aantal)>=2))";"400";0;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN (_tbl_HS_Opnamen_Grasland LEFT JOIN T1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = T1.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((T1.AantalVanSPECIESNAM)>=1)) OR ((([_tbl_HS_Opnamen_Grasland].Basenminnend_aantal)>=2))";0;284;;120;0;0;0;0
"G";1;"2211";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=609))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=609))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;285;;121;0;0;0;0
"G";1;"2211";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t2
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t1 ON tbl_BasisDataset_RBB.RecordingGivid = t1.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=610))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t2
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t1 ON tbl_BasisDataset_RBB.RecordingGivid = t1.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=610))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;596;;121;0;0;0;0
"G";1;"2211";2;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(IIf([soortenlijstnr]=593,1,0)*[Percentage]) AS hm_diff_hmo_bedekking, Sum(IIf([soortenlijstnr]=594,1,0)*[Percentage]) AS hmo_diff_hm_bedekking INTO t3
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t2 ON tbl_BasisDataset_RBB.RecordingGivid = t2.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=593 Or (tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(IIf([soortenlijstnr]=593,1,0)*[Percentage]) AS hm_diff_hmo_bedekking, Sum(IIf([soortenlijstnr]=594,1,0)*[Percentage]) AS hmo_diff_hm_bedekking INTO t3
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t2 ON tbl_BasisDataset_RBB.RecordingGivid = t2.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=593 Or (tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;597;;121;0;0;0;0
"G";1;"2211";3;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((Nz([hm_diff_hmo_bedekking]))>=Nz([hmo_diff_hm_bedekking])))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((Nz([hm_diff_hmo_bedekking]))>=Nz([hmo_diff_hm_bedekking])))";1;598;;121;0;0;0;0
"G";1;"2212";0;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=610))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t1
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=610))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;286;;122;0;0;0;0
"G";1;"2212";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t2
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t1 ON tbl_BasisDataset_RBB.RecordingGivid = t1.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=609))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid INTO t2
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t1 ON tbl_BasisDataset_RBB.RecordingGivid = t1.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=609))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;599;;122;0;0;0;0
"G";1;"2212";2;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(IIf([soortenlijstnr]=593,1,0)*[Percentage]) AS hm_diff_hmo_bedekking, Sum(IIf([soortenlijstnr]=594,1,0)*[Percentage]) AS hmo_diff_hm_bedekking INTO t3
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t2 ON tbl_BasisDataset_RBB.RecordingGivid = t2.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=593 Or (tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(IIf([soortenlijstnr]=593,1,0)*[Percentage]) AS hm_diff_hmo_bedekking, Sum(IIf([soortenlijstnr]=594,1,0)*[Percentage]) AS hmo_diff_hm_bedekking INTO t3
FROM ((tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN tbl_LSVI3_soorten ON SPECSYNO.SPECIESNAM = tbl_LSVI3_soorten.WetNaam) INNER JOIN t2 ON tbl_BasisDataset_RBB.RecordingGivid = t2.RecordingGivid
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=593 Or (tbl_LSVI3_soorten.SoortenlijstNr)=594))
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;600;;122;0;0;0;0
"G";1;"2212";3;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((Nz([hmo_diff_hm_bedekking]))>=Nz([hm_diff_hmo_bedekking])))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t1 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t1.RecordingGivid) LEFT JOIN t3 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t3.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((Nz([hmo_diff_hm_bedekking]))>=Nz([hm_diff_hmo_bedekking])))";1;601;;122;0;0;0;0
"G";1;"222";0;"SELECT SPECSYNO.SPECIESNAM AS mk_moeras INTO t1
FROM tbl_LSVI3_soorten RIGHT JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=555 Or (tbl_LSVI3_soorten.SoortenlijstNr)=466)) OR (((SPECSYNO.SPECIESNAM) Like ""carex tri*"" Or (SPECSYNO.SPECIESNAM) Like ""campylium*"" Or (SPECSYNO.SPECIESNAM) Like ""drepanocladus*"" Or (SPECSYNO.SPECIESNAM) Like ""fissidens*"" Or (SPECSYNO.SPECIESNAM) Like ""bryum pseu*"" Or (SPECSYNO.SPECIESNAM) Like ""aneura*"" Or (SPECSYNO.SPECIESNAM) Like ""pellia*""))
GROUP BY SPECSYNO.SPECIESNAM
HAVING (((SPECSYNO.SPECIESNAM) Not Like ""hydrocotyle*"" And (SPECSYNO.SPECIESNAM) Not Like ""carex acut*"" And (SPECSYNO.SPECIESNAM) Not Like ""phragmites*"" And (SPECSYNO.SPECIESNAM) Not Like ""agrostis can*""))";;;"SELECT SPECSYNO.SPECIESNAM AS mk_moeras INTO t1
FROM tbl_LSVI3_soorten RIGHT JOIN SPECSYNO ON tbl_LSVI3_soorten.WetNaam = SPECSYNO.SPECIESNAM
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=555 Or (tbl_LSVI3_soorten.SoortenlijstNr)=466)) OR (((SPECSYNO.SPECIESNAM) Like ""carex tri*"" Or (SPECSYNO.SPECIESNAM) Like ""campylium*"" Or (SPECSYNO.SPECIESNAM) Like ""drepanocladus*"" Or (SPECSYNO.SPECIESNAM) Like ""fissidens*"" Or (SPECSYNO.SPECIESNAM) Like ""bryum pseu*"" Or (SPECSYNO.SPECIESNAM) Like ""aneura*"" Or (SPECSYNO.SPECIESNAM) Like ""pellia*""))
GROUP BY SPECSYNO.SPECIESNAM
HAVING (((SPECSYNO.SPECIESNAM) Not Like ""hydrocotyle*"" And (SPECSYNO.SPECIESNAM) Not Like ""carex acut*"" And (SPECSYNO.SPECIESNAM) Not Like ""phragmites*"" And (SPECSYNO.SPECIESNAM) Not Like ""agrostis can*""))";1;437;;151;0;0;0;0
"G";1;"222";1;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS mk_moeras_bedekking INTO t2
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t1 ON SPECSYNO.SPECIESNAM = t1.mk_moeras
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS mk_moeras_bedekking INTO t2
FROM (tbl_BasisDataset_RBB INNER JOIN SPECSYNO ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA) INNER JOIN t1 ON SPECSYNO.SPECIESNAM = t1.mk_moeras
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;439;;151;0;0;0;0
"G";1;"222";2;"SELECT tbl_LSVI3_soorten.WetNaam AS hm_soort INTO t3
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=541))
GROUP BY tbl_LSVI3_soorten.WetNaam";;;"SELECT tbl_LSVI3_soorten.WetNaam AS hm_soort INTO t3
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=541))
GROUP BY tbl_LSVI3_soorten.WetNaam";1;440;;151;0;0;0;0
"G";1;"222";3;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS hm_bedekking INTO t4
FROM tbl_BasisDataset_RBB INNER JOIN (SPECSYNO INNER JOIN t3 ON SPECSYNO.SPECIESNAM = t3.hm_soort) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";;;"SELECT tbl_BasisDataset_RBB.RecordingGivid, Sum(tbl_BasisDataset_RBB.Percentage) AS hm_bedekking INTO t4
FROM tbl_BasisDataset_RBB INNER JOIN (SPECSYNO INNER JOIN t3 ON SPECSYNO.SPECIESNAM = t3.hm_soort) ON tbl_BasisDataset_RBB.SPECIESNAM = SPECSYNO.ORIGINALNA
GROUP BY tbl_BasisDataset_RBB.RecordingGivid";1;441;;151;0;0;0;0
"G";1;"222";4;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) LEFT JOIN t4 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t4.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t2.mk_moeras_bedekking)>Nz([hm_bedekking])))";;;"UPDATE [_tbl_HS_Opnamen_Grasland_G] INNER JOIN ((_tbl_HS_Opnamen_Grasland INNER JOIN t2 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t2.RecordingGivid) LEFT JOIN t4 ON [_tbl_HS_Opnamen_Grasland].RecordingGivid = t4.RecordingGivid) ON [_tbl_HS_Opnamen_Grasland_G].RecordingGivid = [_tbl_HS_Opnamen_Grasland].RecordingGivid SET _tbl_HS_Opnamen_Grasland_G.fld.name = True WHERE (((t2.mk_moeras_bedekking)>Nz([hm_bedekking])))";1;336;;151;0;0;0;0
"G";1;"223";0;"SELECT tbl_LSVI3_soorten.WetNaam INTO t1
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=547 Or (tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=541))
GROUP BY tbl_LSVI3_soorten.WetNaam";;;"SELECT tbl_LSVI3_soorten.WetNaam INTO t1
FROM tbl_LSVI3_soorten
WHERE (((tbl_LSVI3_soorten.SoortenlijstNr)=547 Or (tbl_LSVI3_soorten.SoortenlijstNr)=542 Or (tbl_LSVI3_soorten.SoortenlijstNr)=541))
GROUP BY tbl_LSVI3_soorten.WetNaam";1;443;;124;0;0;0;0
